0	13047003	0.00373325
1	13047004	0.0043298
2	13047022	0.00110157
3	13047023	0.0102693
4	13047024	0.00282567
5	13047026	0.00739994
6	13047027	0.00619811
7	13047028	0.00550581
8	13047029	0.00702789
9	13047030	0.00730848
10	13047031	0.00826171
11	13047032	0.00845237
12	13047033	0.000871725
13	13047034	0.00847784
14	13047035	0.0111527
15	13047036	0.00832739
16	13047037	0.0107956
17	13047039	0.0115486
18	13047041	0.000550414
19	13047042	0.0010505
20	13047043	0.000599278
21	13047044	0.000221074
22	13047122	0.00744705
23	13047123	0.00807733
24	13047124	0.00472278
25	13047126	0.0108149
26	13048009	0.0109349
27	13048010	0.00191455
28	13048011	0.0111997
29	13048012	0.011251
30	13048013	0.011176
31	13048014	0.0111471
32	13048015	0.011249
33	13048016	0.0113379
34	13048017	0.00315798
35	13048018	0.011442
36	13048019	0.00611044
37	13048030	0.00743596
38	13048031	0.0086866
39	13048032	0.00154428
40	13048040	0.0105119
41	13048041	0.00582989
42	13048042	0.0117961
43	13048043	0.00767207
44	13048044	0.00189616
45	13048045	0.00298764
46	13048046	0.000445437
47	13048049	0.0128401
48	13048050	0.0128599
49	13048051	0.0146743
50	13048052	0.0132205
51	13048053	0.0131649
52	13048087	0.0108957
53	13048088	0.0113033
54	13048089	0.0118081
55	13048090	0.0120434
56	13048091	0.0121249
57	13048092	1.56397e-05
58	13048093	0.00148178
59	13049004	0.00362993
60	13049005	0.00184162
61	13049006	0.000109891
62	13049007	6.28154e-08
63	13049031	0.0128705
64	13049032	0.00587578
65	13049035	0.0132216
66	13049039	0.0135626
67	13049041	0.00306103
68	13049042	0.0113053
69	13049044	0.0104612
70	13049045	0.0138125
71	13049046	0.0138479
72	13049047	0.0139909
73	13049048	0.0117796
74	13049049	0.0112766
75	13049050	0.00170749
76	13049072	0.0113179
77	13049073	0.012186
78	13049080	0.0128835
79	13049081	0.0128602
80	13049082	0.0149501
81	13049086	0.01243
82	13049087	0.0125129
83	13049088	0.0125443
84	13049089	0.000448411
85	13049093	0.0132642
86	13049094	0.0133581
87	13049096	0.00528836
88	13049098	0.0134887
89	13049099	0.0132833
90	13049101	0.0133889
91	13050001	0.0107223
92	13050006	0.0126844
93	13050007	0.00318108
94	13050009	0.010093
95	13050011	0.0130213
96	13050012	0.0132351
97	13050015	0.00134641
98	13050016	0.0021091
99	13050020	0.0135113
100	13050022	0.0134795
101	13050023	0.0136421
102	13050025	0.00414351
103	13050026	0.00673003
104	13050027	5.56702e-06
105	13050028	0.00869876
106	13050029	0.0124726
107	13050031	0.0038612
108	13050032	0.0139016
109	13050033	0.0057661
110	13050036	0.0140232
111	13050037	0.00554359
112	13050038	0.0140616
113	13050039	0.00871143
114	13050041	0.0114985
115	13050042	0.0145255
116	13050043	0.0125839
117	13050044	0.00935031
118	13050046	0.0154793
119	13050047	0.0154816
120	13050049	0.0180396
121	13050050	0.0025103
122	13051006	0.013696
123	13051007	0.0149765
124	13051008	0.0128685
125	13051009	0.0131763
126	13051010	0.0133704
127	13051011	0.0135197
128	13051012	0.00368327
129	13051015	0.0135421
130	13051016	0.0135862
131	13051017	0.0136119
132	13051019	0.0121493
133	13051020	0.0137646
134	13051021	0.0123975
135	13051022	0.0137875
136	13051023	0.0138537
137	13051024	0.00780231
138	13051026	0.0139666
139	13051028	0.00810098
140	13051068	0.0112229
141	13051069	0.0122424
142	13051070	0.00958536
143	13051071	0.0128909
144	13051072	0.0130352
145	13051073	0.0131473
146	13051074	7.26026e-05
147	13051080	0.000236779
148	13051081	0.0044666
149	13051083	0.0134954
150	13051085	0.0137466
151	13051086	0.0139362
152	13051087	0.0116636
153	13051088	0.00920945
154	13051092	0.0143525
155	13051093	0.014493
156	13051095	0.00173774
157	13052001	0.0126572
158	13052002	0.012916
159	13052003	0.0130518
160	13052004	0.0129945
161	13052005	0.0102353
162	13052009	0.00274925
163	13052010	0.0132757
164	13052011	0.0132212
165	13052012	0.0132209
166	13052013	0.0132128
167	13052014	0.0132641
168	13052015	0.00263738
169	13052016	0.010709
170	13052017	0.0136685
171	13052018	0.0141696
172	13052019	0.0139986
173	13052020	0.0138307
174	13052021	0.0141091
175	13052022	0.00160852
176	13052036	0.00659529
177	13052037	0.016678
178	13052039	0.0172082
179	13052042	0.0179782
180	13052043	0.0182654
181	13052045	0.0183829
182	13052048	0.0183453
183	13052050	0.0186106
184	13052051	0.0186629
185	13052052	0.0187584
186	13052053	0.0160917
187	13052054	0.00136486
188	13052056	0.00547432
