0	13047003	0.011009
1	13047004	0.0100091
2	13047022	0.00472949
3	13047023	0.0431468
4	13047024	0.0110636
5	13047026	0.0279866
6	13047027	0.0227057
7	13047028	0.0188379
8	13047029	0.0233043
9	13047030	0.0232068
10	13047031	0.0254857
11	13047032	0.0254703
12	13047033	0.00255065
13	13047034	0.0248127
14	13047035	0.0313314
15	13047036	0.0226944
16	13047037	0.0289244
17	13047039	0.0292499
18	13047041	0.00130526
19	13047042	0.0025035
20	13047043	0.001442
21	13047044	0.000499703
22	13047122	0.0345883
23	13047123	0.0351963
24	13047124	0.0194209
25	13047126	0.0426878
26	13048009	0.0395371
27	13048010	0.00659311
28	13048011	0.0361886
29	13048012	0.0356587
30	13048013	0.0334888
31	13048014	0.0333608
32	13048015	0.0320104
33	13048016	0.0311926
34	13048017	0.00843887
35	13048018	0.0286518
36	13048019	0.0162411
37	13048030	0.0373033
38	13048031	0.0396769
39	13048032	0.00645676
40	13048040	0.0413728
41	13048041	0.0217145
42	13048042	0.0385132
43	13048043	0.0218287
44	13048044	0.00526976
45	13048045	0.00826453
46	13048046	0.00116799
47	13048049	0.0328944
48	13048050	0.0319957
49	13048051	0.0353101
50	13048052	0.0300871
51	13048053	0.029719
52	13048087	0.0496822
53	13048088	0.0455901
54	13048089	0.044015
55	13048090	0.0420074
56	13048091	0.0399134
57	13048092	9.24935e-06
58	13048093	0.001307
59	13049004	0.0149819
60	13049005	0.00704398
61	13049006	6.30648e-05
62	13049007	3.78127e-08
63	13049031	0.0302729
64	13049032	0.0134825
65	13049035	0.0297164
66	13049039	0.0282327
67	13049041	0.00607593
68	13049042	0.0219223
69	13049044	0.0194279
70	13049045	0.0248789
71	13049046	0.0249659
72	13049047	0.0242464
73	13049048	0.0203591
74	13049049	0.0185293
75	13049050	0.00269451
76	13049072	0.0528957
77	13049073	0.048831
78	13049080	0.0443024
79	13049081	0.0420002
80	13049082	0.0462868
81	13049086	0.0350919
82	13049087	0.0342662
83	13049088	0.0327676
84	13049089	0.00116226
85	13049093	0.0331085
86	13049094	0.0322697
87	13049096	0.0123738
88	13049098	0.0302248
89	13049099	0.0287588
90	13049101	0.0278269
91	13050001	0.0219625
92	13050006	0.0606361
93	13050007	0.0120524
94	13050009	0.0353332
95	13050011	0.0427787
96	13050012	0.0413823
97	13050015	0.00382986
98	13050016	0.00591907
99	13050020	0.0355958
100	13050022	0.0345467
101	13050023	0.033668
102	13050025	0.00989674
103	13050026	0.0157948
104	13050027	1.40876e-06
105	13050028	0.0201137
106	13050029	0.0281095
107	13050031	0.00829275
108	13050032	0.0291319
109	13050033	0.0116111
110	13050036	0.0278934
111	13050037	0.0107547
112	13050038	0.0267634
113	13050039	0.0150905
114	13050041	0.0188518
115	13050042	0.022234
116	13050043	0.0179756
117	13050044	0.0127395
118	13050046	0.0188046
119	13050047	0.0176473
120	13050049	0.018965
121	13050050	0.00248794
122	13051006	0.0600661
123	13051007	0.0555294
124	13051008	0.0423903
125	13051009	0.0409543
126	13051010	0.0398485
127	13051011	0.0382539
128	13051012	0.00973696
129	13051015	0.034182
130	13051016	0.0333572
131	13051017	0.0322931
132	13051019	0.0279976
133	13051020	0.0311232
134	13051021	0.026707
135	13051022	0.028316
136	13051023	0.0288897
137	13051024	0.0155801
138	13051026	0.0276332
139	13051028	0.0154223
140	13051068	0.0347909
141	13051069	0.0337604
142	13051070	0.0242873
143	13051071	0.0316188
144	13051072	0.030465
145	13051073	0.0297308
146	13051074	2.38138e-05
147	13051080	0.000462739
148	13051081	0.0084007
149	13051083	0.0252299
150	13051085	0.0253845
151	13051086	0.0248643
152	13051087	0.0203048
153	13051088	0.0156062
154	13051092	0.0227679
155	13051093	0.0227191
156	13051095	0.00258593
157	13052001	0.040067
158	13052002	0.0384048
159	13052003	0.0367461
160	13052004	0.03532
161	13052005	0.0270847
162	13052009	0.0065283
163	13052010	0.0313958
164	13052011	0.0304775
165	13052012	0.0298574
166	13052013	0.0288957
167	13052014	0.0275068
168	13052015	0.00537503
169	13052016	0.0202391
170	13052017	0.0246807
171	13052018	0.0227072
172	13052019	0.0220551
173	13052020	0.0258045
174	13052021	0.0262772
175	13052022	0.00282385
176	13052036	0.0186985
177	13052037	0.0453674
178	13052039	0.0432085
179	13052042	0.0388399
180	13052043	0.0379796
181	13052045	0.036453
182	13052048	0.0332572
183	13052050	0.0323862
184	13052051	0.0320914
185	13052052	0.0312374
186	13052053	0.026009
187	13052054	0.00212591
188	13052056	0.00845679
189	13052061	0.000813814
190	13052088	0.0489835
191	13053004	0.0455017
192	13053005	0.0421642
193	13053006	0.0415582
194	13053007	0.0385694
195	13053012	0.0370431
196	13053013	0.0265142
197	13053015	0.0345922
198	13053027	0.0291011
199	13053028	0.0288218
200	13054022	0.00183841
201	13054023	0.00787531
202	13054044	0.0398847
203	13054045	0.00308913
204	13054060	0.0302801
205	13054061	0.0292438
206	13054062	0.029076
207	13054063	0.0334584
208	13054064	0.032336
209	13054065	0.0313172
210	13054066	0.0137581
211	13054068	0.0300208
212	13054069	0.0294706
213	13054070	0.0284765
214	13054084	0.0489851
215	13054085	0.0470227
216	13055001	0.0459492
217	13055004	0.0222439
218	13055006	0.0327913
219	13055007	0.0317973
220	13055008	0.0316077
221	13055009	0.0312555
222	13055010	0.0304888
223	13055011	0.0296929
224	13055014	0.00419383
225	13055015	1.15455e-05
226	13055016	0.0267983
227	13055017	0.0261977
228	13055018	0.0254238
229	13055019	0.0251578
230	13055020	0.0247211
231	13055021	0.0244404
232	13055022	0.0240301
233	13055023	0.0041675
234	13055024	0.00389437
235	13055035	0.0376953
236	13055036	0.0337176
237	13055037	0.0308156
238	13055038	0.0288336
239	13055039	0.00966981
240	13055068	0.0468043
241	13055070	0.00853837
242	13055072	0.00239084
243	13055073	0.0407311
244	13055075	0.0393137
245	13055076	0.0269336
246	13055080	0.0360559
247	13055081	0.034578
248	13055082	0.0147246
249	13055086	0.00433008
250	13055087	0.0322519
251	13056005	0.029433
252	13056007	0.0158966
253	13056008	0.0217433
254	13056020	0.0400148
255	13056021	0.0351964
256	13056022	0.0323202
257	13056023	0.0305207
258	13056024	0.0284316
259	13056025	0.00502717
260	13056026	0.00739589
261	13056027	0.0260697
262	13056028	0.023944
263	13056029	0.0231736
264	13056030	0.0223428
